taxid,name,nametype,rank
560805,Lygistorrhinidae,scientific name,family
560809,Nymphomyiidae,scientific name,family
560818,Pleciidae,scientific name,family
560874,Rapismatidae,scientific name,family
560961,Nymphidae,scientific name,family
560994,Romancheinidae,scientific name,family
560995,Escharinidae,scientific name,family
560996,Umbonulidae,scientific name,family
560997,Walkeriidae,scientific name,family
563103,Cryptochiridae,scientific name,family
563798,Cyclobacteriaceae,scientific name,family
563835,Chitinophagaceae,scientific name,family
563843,Rhodothermaceae,scientific name,family
564644,Endornaviridae,scientific name,family
564997,Cyclopinidae,scientific name,family
564998,Cyclopettidae,scientific name,family
566277,Lentisphaeraceae,scientific name,family
566286,Molpadiidae,scientific name,family
568247,Aspiviridae,scientific name,family
568386,Sinobacteraceae,scientific name,family
569418,Hislopiidae,scientific name,family
569420,Paludicellidae,scientific name,family
570265,Methanocellaceae,scientific name,family
571299,Lyonetiidae,scientific name,family
571506,Xenograpsidae,scientific name,family
571546,Drymusidae,scientific name,family
571552,Telemidae,scientific name,family
572383,Paraphrynoveliidae,scientific name,family
572717,Argyresthiidae,scientific name,family
573053,Ampullaviridae,scientific name,family
574935,Schizoporaceae,scientific name,family
574976,Holophagaceae,scientific name,family
575963,Scytodidae,scientific name,family
576243,Disciadidae,scientific name,family
576244,Euryrhynchidae,scientific name,family
576245,Psalidopodidae,scientific name,family
576246,Thalassocarididae,scientific name,family
576249,Typhlocarididae,scientific name,family
576288,Agostocarididae,scientific name,family
576289,Bathypalaemonellidae,scientific name,family
576290,Desmocarididae,scientific name,family
576614,Koralionastetaceae,scientific name,family
576705,Axianassidae,scientific name,family
576751,Asyncorinidae,scientific name,family
576758,Clathrozoellidae,scientific name,family
576760,Halimedusidae,scientific name,family
576762,Hydrocorynidae,scientific name,family
576763,Margelopsidae,scientific name,family
576768,Protohydridae,scientific name,family
576769,Rhysiidae,scientific name,family
576773,Sphaerocorynidae,scientific name,family
576848,Pseudorhombilidae,scientific name,family
576849,Euryplacidae,scientific name,family
576852,Chasmocarcinidae,scientific name,family
576916,Ogyrididae,scientific name,family
578128,Holostichidae,scientific name,family
578562,Aphanipathidae,scientific name,family
578848,Chiltoniidae,scientific name,family
579015,Cecropidae,scientific name,family
579018,Dichelesthiidae,scientific name,family
579021,Eudactylinidae,scientific name,family
579022,Euryphoridae,scientific name,family
579024,Lernanthropidae,scientific name,family
579025,Megapontiidae,scientific name,family
579912,Lepidostromataceae,scientific name,family
580372,Mariprofundaceae,scientific name,family
582432,Brachaeluridae,scientific name,family
582807,Chthamalophilidae,scientific name,family
583364,Hypocolidae,scientific name,family
584324,Vesperidae,scientific name,family
584723,Semisulcospiridae,scientific name,family
584885,Amphisoleniaceae,scientific name,family
584901,Citharistaceae,scientific name,family
585893,Picobirnaviridae,scientific name,family
587471,Heterogloeaceae,scientific name,family
588353,Bathypontiidae,scientific name,family
588354,Typhloscolecidae,scientific name,family
588419,Godzilliidae,scientific name,family
589343,Geminigeraceae,scientific name,family
589344,Pyrenomonadaceae,scientific name,family
589345,Chroomonadaceae,scientific name,family
589351,Hemiselmidaceae,scientific name,family
589513,Lophodiniaceae,scientific name,family
589526,Sympagohydridae,scientific name,family
589687,Conualeviidae,scientific name,family
592018,Dinonemertidae,scientific name,family
592024,Malacobdellidae,scientific name,family
592673,Epiclintidae,scientific name,family
596498,Nitriliruptoraceae,scientific name,family
597359,Kiloniellaceae,scientific name,family
598726,Platyxanthidae,scientific name,family
598733,Pilumnoididae,scientific name,family
600333,Mohoidae,scientific name,family
603431,Gloniaceae,scientific name,family
604278,Volutomitridae,scientific name,family
604279,Costellariidae,scientific name,family
610283,Aegisthidae,scientific name,family
610285,Ancorabolidae,scientific name,family
610290,Cylindropsyllidae,scientific name,family
610291,Darcythompsoniidae,scientific name,family
610293,Hamondiidae,scientific name,family
610295,Laophontidae,scientific name,family
610299,Leptopontiidae,scientific name,family
610300,Longipediidae,scientific name,family
610301,Louriniidae,scientific name,family
610302,Neobradyidae,scientific name,family
610303,Normanellidae,scientific name,family
610306,Paramesochridae,scientific name,family
610307,Parastenocarididae,scientific name,family
610308,Phyllognathopodidae,scientific name,family
610309,Porcellidiidae,scientific name,family
610310,Pseudotachidiidae,scientific name,family
610314,Superornatiremidae,scientific name,family
610315,Tachidiidae,scientific name,family
610316,Tetragonicipitidae,scientific name,family
610317,Thompsonulidae,scientific name,family
610318,Archinotodelphyidae,scientific name,family
610325,Notodelphyidae,scientific name,family
610327,Speleoithonidae,scientific name,family
611790,Strabomantidae,scientific name,family
613034,Eleutherodactylidae,scientific name,family
613037,Craugastoridae,scientific name,family
613053,Ceratophryidae,scientific name,family
613056,Batrachylidae,scientific name,family
613061,Cycloramphidae,scientific name,family
613062,Alsodidae,scientific name,family
613072,Hylodidae,scientific name,family
613086,Calyptocephalellidae,scientific name,family
614056,Holophryidae,scientific name,family
616676,Draconematidae,scientific name,family
619313,Sphaeronematidae,scientific name,family
620905,Hoplestigmataceae,scientific name,family
620909,Limeaceae,scientific name,family
622451,Actinopolysporaceae,scientific name,family
622454,Cryptosporangiaceae,scientific name,family
626279,Triticellidae,scientific name,family
626425,Acanthizidae,scientific name,family
629287,Anelasmatidae,scientific name,family
629288,Koleolepadidae,scientific name,family
629293,Pollicipedidae,scientific name,family
629714,Hypericaceae,scientific name,family
629715,Irvingiaceae,scientific name,family
629717,Peraceae,scientific name,family
630265,Brachycladiidae,scientific name,family
630724,Euclichthyidae,scientific name,family
632898,Abyssoanthidae,scientific name,family
633392,Iamiaceae,scientific name,family
634669,Ektaphelenchidae,scientific name,family
634747,Phyllosiphonaceae,scientific name,family
637526,Prosopidae,scientific name,family
637851,Gongylonematidae,scientific name,family
639603,Myriopathidae,scientific name,family
640870,Stathmopodidae,scientific name,family
641105,Diazonidae,scientific name,family
641220,Tontoniidae,scientific name,family
641876,Elusimicrobiaceae,scientific name,family
642599,Lobulomycetaceae,scientific name,family
643742,Hadrosauridae,scientific name,family
643767,Cryptophialidae,scientific name,family
643768,Lithoglyptidae,scientific name,family
643776,Lauridae,scientific name,family
643777,Petrarcidae,scientific name,family
643778,Synagogidae,scientific name,family
645430,Tiarannidae,scientific name,family
645978,Zephroniidae,scientific name,family
646050,Linguatulidae,scientific name,family
646145,Nematogenyidae,scientific name,family
646282,Heteroporidae,scientific name,family
646311,Densiporidae,scientific name,family
646317,Cinctiporidae,scientific name,family
646319,Frondiporidae,scientific name,family
646321,Horneridae,scientific name,family
646406,Annectocymidae,scientific name,family
647085,Monorhaphididae,scientific name,family
648070,Aporhynchidae,scientific name,family
648077,Rhopalothylacidae,scientific name,family
648666,Calliostomatidae,scientific name,family
648777,Sandokanidae,scientific name,family
649108,Cymbuliidae,scientific name,family
649146,Peraclidae,scientific name,family
649777,Synergistaceae,scientific name,family
650049,Chytriodiniaceae,scientific name,family
650287,Actinocephalidae,scientific name,family
650290,Hirmocystidae,scientific name,family
650296,Stenophoridae,scientific name,family
650297,Sphaerocystidae,scientific name,family
650329,Stylocephalidae,scientific name,family
650592,Teloganodidae,scientific name,family
651389,Warnowiaceae,scientific name,family
651755,Acanthocotylidae,scientific name,family
651769,Amphibdellatidae,scientific name,family
651809,Phaselicystidaceae,scientific name,family
652083,Hypothalassiidae,scientific name,family
652085,Domeciidae,scientific name,family
652087,Tanaochelidae,scientific name,family
652088,Tetraliidae,scientific name,family
654128,Marasmiaceae,scientific name,family
655086,Dalceridae,scientific name,family
655087,Micronoctuidae,scientific name,family
655089,Callidulidae,scientific name,family
655153,Aididae,scientific name,family
655175,Alucitidae,scientific name,family
655176,Cyclotornidae,scientific name,family
655177,Oenosandridae,scientific name,family
655178,Doidae,scientific name,family
655351,Cohaesibacteraceae,scientific name,family
655441,Alatinidae,scientific name,family
655442,Tamoyidae,scientific name,family
655443,Tripedaliidae,scientific name,family
655585,Leilasteridae,scientific name,family
658123,Vacuolariaceae,scientific name,family
658124,Chattonellaceae,scientific name,family
658649,Colaconemataceae,scientific name,family
659120,Congrogadidae,scientific name,family
659329,Balanionidae,scientific name,family
660062,Methermicoccaceae,scientific name,family
660274,Phyllodactylidae,scientific name,family
661029,Rhodellaceae,scientific name,family
662023,Phialellidae,scientific name,family
663712,Spirocercidae,scientific name,family
664464,Leptosomatidae,scientific name,family
664851,Travassosinematidae,scientific name,family
664868,Mesidionematidae,scientific name,family
664869,Hystrignathidae,scientific name,family
665596,Inocybaceae,scientific name,family
665598,Sinuolineidae,scientific name,family
665637,Amplistromataceae,scientific name,family
665962,Scrobiculariidae,scientific name,family
666507,Phycisphaeraceae,scientific name,family
667167,Dicaeidae,scientific name,family
667383,Baeriidae,scientific name,family
668547,Teratosphaeriaceae,scientific name,family
669221,Dondersiidae,scientific name,family
669224,Gymnomeniidae,scientific name,family
669523,Bartheletiaceae,scientific name,family
672052,Caprogammaridae,scientific name,family
672118,Cytheromatidae,scientific name,family
673384,Thelyphonidae,scientific name,family
675061,Gammaflexiviridae,scientific name,family
675064,Alphaflexiviridae,scientific name,family
675068,Betaflexiviridae,scientific name,family
675071,Virgaviridae,scientific name,family
675072,Secoviridae,scientific name,family
675437,Moinidae,scientific name,family
676060,Tullbergiidae,scientific name,family
681539,Prokoeneniidae,scientific name,family
681950,Glomerellaceae,scientific name,family
683158,Didymellaceae,scientific name,family
683616,Acanthodrilidae,scientific name,family
683719,Dolichomacrostomidae,scientific name,family
684784,Moniligastridae,scientific name,family
685045,Chiropsalmidae,scientific name,family
685120,Ceratobatrachidae,scientific name,family
685122,Dicroglossidae,scientific name,family
685124,Micrixalidae,scientific name,family
685125,Nyctibatrachidae,scientific name,family
685128,Ptychadenidae,scientific name,family
685130,Pyxicephalidae,scientific name,family
685134,Phrynobatrachidae,scientific name,family
685171,Ranixalidae,scientific name,family
685936,Opistocystidae,scientific name,family
685949,Fervidicoccaceae,scientific name,family
686992,Parentodiniidae,scientific name,family
687154,Schreckensteiniidae,scientific name,family
687156,Ypsolophidae,scientific name,family
687329,Anelloviridae,scientific name,family
687330,Glyphipterigidae,scientific name,family
687453,Platacanthomyidae,scientific name,family
689451,Oziidae,scientific name,family
689704,Rhabdochlamydiaceae,scientific name,family
689766,Helicodontidae,scientific name,family
689769,Trissexodontidae,scientific name,family
689772,Gittenbergeriidae,scientific name,family
691687,Acrolophidae,scientific name,family
691742,Gastrothylacidae,scientific name,family
691771,Azecidae,scientific name,family
692364,Coelostomidiidae,scientific name,family
692528,Cinetochilidae,scientific name,family
692910,Lynchellidae,scientific name,family
693073,Caldisericaceae,scientific name,family
693141,Placidae,scientific name,family
693765,Lygodiaceae,scientific name,family
693766,Anemiaceae,scientific name,family
693767,Thyrsopteridaceae,scientific name,family
693768,Cibotiaceae,scientific name,family
693770,Culcitaceae,scientific name,family
693775,Saccolomataceae,scientific name,family
693794,Onocleaceae,scientific name,family
693797,Tectariaceae,scientific name,family
693869,Hemispeiridae,scientific name,family
693918,Plesiotrichopidae,scientific name,family
695564,Erebidae,scientific name,family
696215,Carukiidae,scientific name,family
696250,Artheneidae,scientific name,family
696477,Paraspathidiidae,scientific name,family
698787,Desmacididae,scientific name,family
699189,Iflaviridae,scientific name,family
699220,Cimidae,scientific name,family
699222,Ebalidae,scientific name,family
699232,Aclididae,scientific name,family
699237,Murchisonellidae,scientific name,family
700052,Unduloribatidae,scientific name,family
700636,Phyxelididae,scientific name,family
700642,Chummidae,scientific name,family
700678,Penestomidae,scientific name,family
700702,Calyptosporidae,scientific name,family
702679,Pediciidae,scientific name,family
702680,Cylindrotomidae,scientific name,family
703253,Calophyllaceae,scientific name,family
703405,Talinaceae,scientific name,family
703406,Anacampserotaceae,scientific name,family
703407,Montiaceae,scientific name,family
703474,Micrabaciidae,scientific name,family
704094,Eviphididae,scientific name,family
704095,Ameroseiidae,scientific name,family
704096,Podocinidae,scientific name,family
704097,Haemogamasidae,scientific name,family
704100,Digamasellidae,scientific name,family
704106,Laelaptonyssidae,scientific name,family
704109,Pachylaelapidae,scientific name,family
704110,Parholaspididae,scientific name,family
704111,Raillietiidae,scientific name,family
704112,Rhodacaridae,scientific name,family
704113,Spelaeorhynchidae,scientific name,family
704141,Dinobryaceae,scientific name,family
706661,Notocrinidae,scientific name,family
706662,Colobometridae,scientific name,family
706663,Himerometridae,scientific name,family
706664,Isselicrinidae,scientific name,family
706665,Guillecrinidae,scientific name,family
707756,Charitometridae,scientific name,family
707758,Thalassometridae,scientific name,family
707759,Zygometridae,scientific name,family
707760,Bourgueticrinidae,scientific name,family
707762,Hyocrinidae,scientific name,family
707769,Pentametrocrinidae,scientific name,family
707770,Phrynocrinidae,scientific name,family
707772,Vityazicrinidae,scientific name,family
707773,Porphyrocrinidae,scientific name,family
707774,Proisocrinidae,scientific name,family
707775,Zenometridae,scientific name,family
707777,Tropiometridae,scientific name,family
707778,Ptilometridae,scientific name,family
708249,Parabirojimidae,scientific name,family
708308,Syringophilidae,scientific name,family
708317,Alycidae,scientific name,family
708320,Tydeidae,scientific name,family
708415,Microtrombidiidae,scientific name,family
708417,Gymnodamaeidae,scientific name,family
708419,Hydryphantidae,scientific name,family
710149,Sclerocrinidae,scientific name,family
710184,Stygarctidae,scientific name,family
713635,Ferritrophicaceae,scientific name,family
714593,Strigulaceae,scientific name,family
714940,Tetraplosphaeriaceae,scientific name,family
715221,Caldicoprobacteraceae,scientific name,family
715274,Aigialaceae,scientific name,family
715292,Amniculicolaceae,scientific name,family
715295,Ganymedidae,scientific name,family
715298,Lentitheciaceae,scientific name,family
715496,Morosphaeriaceae,scientific name,family
715983,Alciopidae,scientific name,family
716565,Osstellidae,scientific name,family
716580,Bicirronematidae,scientific name,family
716594,Jobellisiaceae,scientific name,family
716651,Australimyzidae,scientific name,family
716655,Marginidae,scientific name,family
716656,Sydowiellaceae,scientific name,family
716657,Neminidae,scientific name,family
716658,Chorioactidaceae,scientific name,family
717061,Paranassulidae,scientific name,family
717088,Scaphidiodontidae,scientific name,family
717954,Lindgomycetaceae,scientific name,family
717964,Methylacidiphilaceae,scientific name,family
721929,Jaapiaceae,scientific name,family
721957,Amylocorticiaceae,scientific name,family
722446,Symphysanodontidae,scientific name,family
722751,Triparmaceae,scientific name,family
723527,Polypocephalidae,scientific name,family
723660,Parisididae,scientific name,family
723793,Lithotelestidae,scientific name,family
723795,Cornulariidae,scientific name,family
723806,Cuniculidae,scientific name,family
723907,Simplicimonadidae,scientific name,family
723924,Honigbergiellidae,scientific name,family
740973,Dientamoebidae,scientific name,family
740975,Hexamastigidae,scientific name,family
740977,Lophomonadidae,scientific name,family
740983,Tritrichomonadidae,scientific name,family
740985,Hypotrichomonadidae,scientific name,family
741011,Spirotrichosomidae,scientific name,family
742031,Salinisphaeraceae,scientific name,family
742520,Ophiotrichidae,scientific name,family
742845,Malasseziaceae,scientific name,family
742847,Ceraceosoraceae,scientific name,family
744530,Dissoconiaceae,scientific name,family
744603,Bathysciadiidae,scientific name,family
747500,Floromycetaceae,scientific name,family
747666,Liolopidae,scientific name,family
748682,Fryeellaceae,scientific name,family
748726,Hymenocladiaceae,scientific name,family
749174,Calocalanidae,scientific name,family
749182,Corycaeidae,scientific name,family
749189,Desmopteridae,scientific name,family
749955,Hermaeidae,scientific name,family
753474,Anomoeotidae,scientific name,family
753492,Peleopodidae,scientific name,family
753495,Deuterogoniidae,scientific name,family
753496,Eriocottidae,scientific name,family
753499,Bedelliidae,scientific name,family
753616,Andesianidae,scientific name,family
753618,Crinopterygidae,scientific name,family
753619,Dudgeoneidae,scientific name,family
753635,Copromorphidae,scientific name,family
753637,Arrhenophanidae,scientific name,family
753657,Glyphidoceridae,scientific name,family
753687,Tineodidae,scientific name,family
753689,Deoclonidae,scientific name,family
753690,Immidae,scientific name,family
753692,Brachodidae,scientific name,family
754029,Epermeniidae,scientific name,family
754034,Prototheoridae,scientific name,family
754036,Pterothysanidae,scientific name,family
754162,Hydrozoanthidae,scientific name,family
754196,Polydiniellidae,scientific name,family
756396,Wrangeliaceae,scientific name,family
758488,Lopadorrhynchidae,scientific name,family
758767,Paramphistomatidae,scientific name,family
760211,Braithwaiteaceae,scientific name,family
761540,Caecidae,scientific name,family
761932,Matutidae,scientific name,family
762540,Trimenoponidae,scientific name,family
763136,Charcotiidae,scientific name,family
763543,Akiodorididae,scientific name,family
763928,Kofoidiniaceae,scientific name,family
764588,Phreatoicopsidae,scientific name,family
764965,Parapseudidae,scientific name,family
764966,Leptocheliidae,scientific name,family
764968,Nototanaidae,scientific name,family
764969,Pseudotanaidae,scientific name,family
765020,Abyssochrysidae,scientific name,family
766764,Debaryomycetaceae,scientific name,family
767018,Diaporthaceae,scientific name,family
767325,Echinoptilidae,scientific name,family
767765,Platyophryidae,scientific name,family
768099,Smaridiidae,scientific name,family
768124,Stigmaeidae,scientific name,family
768126,Hydrachnidae,scientific name,family
768140,Charinidae,scientific name,family
768141,Selenoribatidae,scientific name,family
768616,Scolodontidae,scientific name,family
768649,Thermosporotrichaceae,scientific name,family
768668,Thermogemmatisporaceae,scientific name,family
769008,Bryocryptellidae,scientific name,family
795749,Ignavibacteriaceae,scientific name,family
795941,Asteroschematidae,scientific name,family
797150,Evocoidae,scientific name,family
797205,Lomanotidae,scientific name,family
797206,Scyllaeidae,scientific name,family
797207,Piseinotecidae,scientific name,family
797265,Mandeliidae,scientific name,family
797266,Aranucidae,scientific name,family
797267,Pinufiidae,scientific name,family
798225,Galatheacarididae,scientific name,family
856643,Bathyspinulidae,scientific name,family
856644,Phaseolidae,scientific name,family
856645,Siliculidae,scientific name,family
856646,Tindariidae,scientific name,family
856791,Antipodactidae,scientific name,family
856792,Isanthidae,scientific name,family
859930,Odontostomidae,scientific name,family
862230,Radiophryidae,scientific name,family
862241,Physalacriaceae,scientific name,family
862251,Chlamydophryidae,scientific name,family
862265,Chromocyphellaceae,scientific name,family
862436,Diplopeltidae,scientific name,family
862627,Falsicingulidae,scientific name,family
863639,Scolopocryptopidae,scientific name,family
863641,Oryidae,scientific name,family
863764,Deltopylidae,scientific name,family
864015,Icaleptidae,scientific name,family
864041,Gagrellidae,scientific name,family
864076,Escadabiidae,scientific name,family
864077,Kimulidae,scientific name,family
864105,Synthetonychiidae,scientific name,family
864112,Guasiniidae,scientific name,family
864307,Bomolochidae,scientific name,family
864675,Paracucumidae,scientific name,family
864676,Elpidiidae,scientific name,family
864889,Dacryopilumnidae,scientific name,family
864890,Dairoididae,scientific name,family
864892,Pseudoziidae,scientific name,family
864893,Menippidae,scientific name,family
866787,Alvernaviridae,scientific name,family
867921,Haemeschariaceae,scientific name,family
869208,Echinarachniidae,scientific name,family
869247,Echinothuridae,scientific name,family
870583,Parasquillidae,scientific name,family
871007,Acidilobaceae,scientific name,family
872511,Ilbiidae,scientific name,family
872514,Runcinidae,scientific name,family
879269,Flatbergiaceae,scientific name,family
880246,Thysanostomatidae,scientific name,family
880247,Atorellidae,scientific name,family
880248,Lychnorhizidae,scientific name,family
880249,Linuchidae,scientific name,family
880250,Paraphyllinidae,scientific name,family
880256,Lobonematidae,scientific name,family
880551,Campephagidae,scientific name,family
880966,Ancistridae,scientific name,family
883841,Diaixidae,scientific name,family
883842,Arietellidae,scientific name,family
883843,Phaennidae,scientific name,family
883844,Sulcanidae,scientific name,family
884219,Aitengidae,scientific name,family
884235,Acochlidiidae,scientific name,family
884236,Asperspinidae,scientific name,family
884237,Platyhedylidae,scientific name,family
884247,Hyperbionychidae,scientific name,family
885426,Zetorchestidae,scientific name,family
885429,Charassobatidae,scientific name,family
885430,Niphocepheidae,scientific name,family
885434,Neoliodidae,scientific name,family
887186,Serendipidae,scientific name,family
903867,Barbouriidae,scientific name,family
904388,Phyllostauridae,scientific name,family
904397,Astrolithidae,scientific name,family
906789,Xenophoridae,scientific name,family
908622,Euzebyaceae,scientific name,family
908824,Vuilleminiaceae,scientific name,family
908827,Punctulariaceae,scientific name,family
908954,Milyeringidae,scientific name,family
909415,Kreyellidae,scientific name,family
909627,Sagiolechiaceae,scientific name,family
909750,Meiodiscaceae,scientific name,family
909851,Crenuchidae,scientific name,family
909930,Acidaminococcaceae,scientific name,family
910243,Pseudunelidae,scientific name,family
910260,Ganitidae,scientific name,family
910345,Aceraceae,scientific name,family
910346,Hippocastanaceae,scientific name,family
910397,Crymostygidae,scientific name,family
910398,Pseudocrangonyctidae,scientific name,family
911337,Hedruridae,scientific name,family
914235,Octochaetidae,scientific name,family
926274,Myosporidae,scientific name,family
926346,Pithophoraceae,scientific name,family
928797,Megalomastomatidae,scientific name,family
928798,Pupinidae,scientific name,family
929463,Facelinidae,scientific name,family
929598,Okellyaceae,scientific name,family
929605,Phallomedusidae,scientific name,family
929606,Maningrididae,scientific name,family
930021,Rufusiaceae,scientific name,family
930025,Boldiaceae,scientific name,family
930320,Cynodontidae,scientific name,family
930979,Lyophyllaceae,scientific name,family
932764,Dogielinotidae,scientific name,family
933258,Pseudoplagiostomataceae,scientific name,family
938125,Ethmodiscaceae,scientific name,family
938129,Hemicyclopinidae,scientific name,family
940447,Sugiuridae,scientific name,family
940683,Diapheridae,scientific name,family
941176,Euryalidae,scientific name,family
941246,Asterolampraceae,scientific name,family
941271,Cerebratulidae,scientific name,family
941277,Riseriellidae,scientific name,family
941342,Bryophidae,scientific name,family
942712,Bubaridae,scientific name,family
942713,Heteroxyidae,scientific name,family
943263,Coniocessiaceae,scientific name,family
944424,Valvulinidae,scientific name,family
944429,Globotextulariidae,scientific name,family
944563,Drymonematidae,scientific name,family
944612,Pythiogetonaceae,scientific name,family
944644,Marseilleviridae,scientific name,family
945255,Neozoanthidae,scientific name,family
947083,Cephaloidophoridae,scientific name,family
947087,Uradiophoridae,scientific name,family
947094,Porosporidae,scientific name,family
947190,Microhypsibiidae,scientific name,family
947604,Drepanogigantidae,scientific name,family
947607,Gorgonorhynchidae,scientific name,family
947608,Paradrepanophoridae,scientific name,family
947991,Moitessieriidae,scientific name,family
948954,Cyclopedidae,scientific name,family
977778,Draparnaudiidae,scientific name,family
979628,Daniconematidae,scientific name,family
981395,Neohodgsoniaceae,scientific name,family
981534,Psilostomidae,scientific name,family
983657,Salisapiliaceae,scientific name,family
983669,Prosthiostomidae,scientific name,family
983684,Cestoplanidae,scientific name,family
983685,Gnesiocerotidae,scientific name,family
983686,Pseudostylochidae,scientific name,family
983688,Pleioplanidae,scientific name,family
984056,Stokesiidae,scientific name,family
984256,Placunidae,scientific name,family
984489,Dumortieraceae,scientific name,family
984491,Moerckiaceae,scientific name,family
984500,Herzogianthaceae,scientific name,family
984501,Perssoniellaceae,scientific name,family
984509,Lophocoleaceae,scientific name,family
984539,Myliaceae,scientific name,family
984547,Blepharidophyllaceae,scientific name,family
984551,Solenostomataceae,scientific name,family
984968,Monocarpaceae,scientific name,family
985687,Ocythoidae,scientific name,family
985829,Ovulinatidae,scientific name,family
986156,Lissorchiidae,scientific name,family
986736,Larnacillidae,scientific name,family
990167,Acropisthiidae,scientific name,family
990719,Christensenellaceae,scientific name,family
990930,Apistidae,scientific name,family
991066,Mimosellidae,scientific name,family
991070,Catenicellidae,scientific name,family
991071,Hippopodinidae,scientific name,family
991877,Epacteriscidae,scientific name,family
992992,Pagurapseudidae,scientific name,family
992993,Neotanaidae,scientific name,family
992995,Agathotanaidae,scientific name,family
992997,Sphyrapidae,scientific name,family
993655,Calviriidae,scientific name,family
994959,Creagrocercidae,scientific name,family
995019,Sutterellaceae,scientific name,family
996470,Dalyelliidae,scientific name,family
996759,Ascopariidae,scientific name,family
996760,Dakuidae,scientific name,family
996761,Diopisthoporidae,scientific name,family
996762,Hallangiidae,scientific name,family
996763,Polycanthiidae,scientific name,family
998122,Sarcomeniaceae,scientific name,family
998353,Nautiliniellidae,scientific name,family
998813,Ophthalmidiidae,scientific name,family
998817,Spiroplectamminidae,scientific name,family
1002221,Clausilocolidae,scientific name,family
1002506,Leptonetidae,scientific name,family
1002748,Ploceidae,scientific name,family
1002757,Fabriciidae,scientific name,family
1003034,Berkeleyaceae,scientific name,family
1003044,Diploneidaceae,scientific name,family
1003068,Achnanthidiaceae,scientific name,family
1003106,Scoliotropidaceae,scientific name,family
1003139,Toxariaceae,scientific name,family
1003173,Brachidiniaceae,scientific name,family
1003176,Kareniaceae,scientific name,family
1003205,Aulacodiscaceae,scientific name,family
1003241,Strombosiaceae,scientific name,family
1003242,Ximeniaceae,scientific name,family
1003243,Coulaceae,scientific name,family
1003244,Aptandraceae,scientific name,family
1003245,Octoknemaceae,scientific name,family
1003246,Comandraceae,scientific name,family
1003247,Thesiaceae,scientific name,family
1003248,Cervantesiaceae,scientific name,family
1003249,Nanodeaceae,scientific name,family
1003250,Amphorogynaceae,scientific name,family
1003255,Viscaceae,scientific name,family
1003312,Acanthocerataceae,scientific name,family
1003316,Chrysanthemodiscaceae,scientific name,family
1003977,Paralichthodidae,scientific name,family
1003985,Parascorpididae,scientific name,family
1004044,Eurystomatellidae,scientific name,family
1004268,Pinguiochrysidaceae,scientific name,family
1006900,Phymaraphiniidae,scientific name,family
1006905,Thoosidae,scientific name,family
1009602,Archembiidae,scientific name,family
1010694,Opegraphaceae,scientific name,family
1010695,Roccellographaceae,scientific name,family
1027448,Personidae,scientific name,family
1027875,Ichthyobodonidae,scientific name,family
1027932,Cryptoporidae,scientific name,family
1027940,Tethyrhynchiidae,scientific name,family
1028385,Australiascaceae,scientific name,family
1028405,Reticulascaceae,scientific name,family
1028423,Ceratocystidaceae,scientific name,family
1028425,Gondwanamycetaceae,scientific name,family
1031712,Hypodontiaceae,scientific name,family
1032295,Pulchrinodaceae,scientific name,family
1032747,Loboceae,scientific name,family
1033978,Plectosphaerellaceae,scientific name,family
1033997,Nitrososphaeraceae,scientific name,family
1034071,Linstowiidae,scientific name,family
1035380,Sambonidae,scientific name,family
1037068,Crossocarpaceae,scientific name,family
1037559,Miyabeaceae,scientific name,family
1041812,Allocrangonyctidae,scientific name,family
1042314,Armatimonadaceae,scientific name,family
1042322,Demequinaceae,scientific name,family
1042468,Parhedylidae,scientific name,family
1046303,Ailoscolecidae,scientific name,family
1046319,Criodrilidae,scientific name,family
1046370,Kynotidae,scientific name,family
1046726,Myobiidae,scientific name,family
1046903,Galeodidae,scientific name,family
1046910,Mideopsidae,scientific name,family
1046916,Rhagodidae,scientific name,family
1046924,Charontidae,scientific name,family
1046929,Teutoniidae,scientific name,family
1048509,Arachnactidae,scientific name,family
1049078,Brachyceridae,scientific name,family
1049335,Skrjabillanidae,scientific name,family
1049651,Ectobiidae,scientific name,family
1050067,Tintinnidiidae,scientific name,family
1050073,Ptychocylididae,scientific name,family
1051374,Rhabdamminidae,scientific name,family
1051634,Patellinidae,scientific name,family
1054389,Trissocyclidae,scientific name,family
1054398,Plagiacanthidae,scientific name,family
1055548,Tritirachiaceae,scientific name,family
1055686,Sandaracinaceae,scientific name,family
1056808,Lynnellidae,scientific name,family
1071744,Drepanophoridae,scientific name,family
1071984,Montacutidae,scientific name,family
1072062,Arachnopusiidae,scientific name,family
1072064,Chaperiidae,scientific name,family
1072065,Chorizoporidae,scientific name,family
1072066,Crepidacanthidae,scientific name,family
1072067,Eurystomellidae,scientific name,family
1072068,Euthyroididae,scientific name,family
1072069,Exochellidae,scientific name,family
1072070,Microporidae,scientific name,family
1072072,Margarettidae,scientific name,family
1072388,Arrenuridae,scientific name,family
1072510,Anacanthobatidae,scientific name,family
1072554,Archaeobalanidae,scientific name,family
1072567,Dactylosomatidae,scientific name,family
1072578,Haemogregarinidae,scientific name,family
1073839,Pterolonchidae,scientific name,family
1074048,Aphanopsidaceae,scientific name,family
1075313,Tephromelataceae,scientific name,family
1075814,Archaeorhizomycetaceae,scientific name,family
1075831,Glenodiniopsidaceae,scientific name,family
1077243,Neomeniidae,scientific name,family
1077264,Chthonomonadaceae,scientific name,family
